Model,DPO4034B,,,
-5.19E+01,-17,14,0.24,-1.04
-5.19E+01,-17,10,0.08,-0.96
-5.19E+01,-17,7,-0.16,-0.8
-5.19E+01,-15,2,-0.24,-0.56
-5.18E+01,-13,-1,-0.56,-0.4
-5.18E+01,-9,-3,-0.64,-0.16
-5.18E+01,-7,-7,-0.72,-0.08
-5.18E+01,-4,-9,-0.8,0.08
-5.18E+01,-2,-12,-0.96,0.4
-5.17E+01,2,-15,-0.96,0.48
-5.17E+01,5,-17,-0.96,0.8
-5.17E+01,8,-18,-1.04,0.96
-5.17E+01,14,-19,-0.8,1.12
-5.17E+01,20,-18,-0.64,1.28
-5.16E+01,23,-15,-0.24,1.28
-5.16E+01,25,-9,0.16,1.2
-5.16E+01,25,-1,0.72,0.8
-5.16E+01,19,12,1.36,0.24
-5.16E+01,8,23,1.76,-0.48
-5.15E+01,-7,32,2,-1.28
-5.15E+01,-20,33,1.68,-1.84
-5.15E+01,-33,28,0.8,-2.08
-5.15E+01,-36,15,-0.16,-1.76
-5.15E+01,-31,-1,-1.2,-0.96
-5.14E+01,-18,-18,-2,0
-5.14E+01,-1,-30,-2.24,1.04
-5.14E+01,14,-34,-1.84,1.68
-5.14E+01,24,-30,-1.2,1.84
-5.14E+01,28,-20,-0.4,1.68
-5.13E+01,25,-9,0,1.2
-5.13E+01,19,-3,0.4,0.72
-5.13E+01,13,2,0.64,0.4
-5.13E+01,7,3,0.48,0.16
-5.13E+01,4,3,0.32,0
-5.12E+01,0,0,0.16,0
-5.12E+01,-1,-1,-0.08,0
-5.12E+01,-2,-2,-0.16,0
-5.12E+01,-5,-4,-0.48,-0.08
-5.12E+01,-10,-4,-0.72,-0.24
-5.11E+01,-18,1,-0.64,-0.64
-5.11E+01,-26,8,-0.16,-1.28
-5.11E+01,-30,20,0.32,-1.68
-5.11E+01,-27,32,1.28,-2.08
-5.11E+01,-15,36,2,-1.76
-5.10E+01,4,32,2.4,-0.88
-5.10E+01,25,16,2,0.16
-5.10E+01,40,-6,0.88,1.6
-5.10E+01,42,-28,-0.48,2.32
-5.10E+01,31,-40,-1.84,2.48
-5.09E+01,10,-39,-2.4,1.68
-5.09E+01,-12,-27,-2.4,0.56
-5.09E+01,-26,-9,-1.68,-0.64
-5.09E+01,-33,9,-0.48,-1.44
-5.09E+01,-32,19,0.24,-1.68
-5.08E+01,-23,26,0.96,-1.76
-5.08E+01,-14,24,1.2,-1.44
-5.08E+01,-6,21,1.2,-0.88
-5.08E+01,0,16,1.04,-0.56
-5.08E+01,4,10,0.88,-0.16
-5.07E+01,3,6,0.64,-0.08
-5.07E+01,5,3,0.4,0
-5.07E+01,4,2,0.16,0
-5.07E+01,2,1,0.16,0
-5.07E+01,1,0,0,0
-5.06E+01,1,0,0,0
-5.06E+01,0,0,-0.08,0
-5.06E+01,0,-1,0,0
-5.06E+01,-1,0,-0.08,0
-5.06E+01,-1,-1,-0.08,0
-5.05E+01,-2,-1,-0.16,0
-5.05E+01,-1,-1,-0.16,0
-5.05E+01,-1,-1,-0.08,0
-5.05E+01,-1,-1,-0.24,-0.08
-5.05E+01,0,-1,-0.08,-0.08
-5.04E+01,-1,0,-0.08,0
-5.04E+01,0,-1,-0.08,0
-5.04E+01,0,0,-0.08,0
-5.04E+01,0,0,-0.08,0
-5.04E+01,0,0,0,0
-5.03E+01,0,0,0,0
-5.03E+01,0,1,0,0
-5.03E+01,1,1,0,0
-5.03E+01,1,0,0.08,0
-5.03E+01,1,1,0.08,0
-5.02E+01,2,0,0.08,0
-5.02E+01,2,0,0.08,0
-5.02E+01,2,0,0,0
-5.02E+01,1,0,0,0
-5.02E+01,1,0,0,0
-5.01E+01,0,0,0,-0.08
-5.01E+01,0,-1,0,0
-5.01E+01,-1,-1,-0.08,-0.08
-5.01E+01,-1,-1,-0.16,0
-5.01E+01,-3,-1,-0.08,0
-5.00E+01,-3,-3,-0.24,0
-5.00E+01,-5,-3,-0.4,0
-5.00E+01,-5,-6,-0.64,0
-5.00E+01,-3,-9,-0.8,0.08
-5.00E+01,-2,-12,-0.88,0.32
-4.99E+01,3,-14,-0.96,0.64
-4.99E+01,5,-17,-0.96,0.8
-4.99E+01,11,-21,-1.04,1.12
-4.99E+01,16,-20,-0.8,1.28
-4.99E+01,21,-18,-0.56,1.36
-4.98E+01,23,-13,-0.08,1.28
-4.98E+01,25,-7,0.32,1.04
-4.98E+01,21,2,0.88,0.72
-4.98E+01,15,11,1.28,0.16
-4.98E+01,6,19,1.52,-0.4
-4.97E+01,-3,26,1.68,-0.96
-4.97E+01,-12,24,1.36,-1.28
-4.97E+01,-18,24,0.96,-1.52
-4.97E+01,-22,19,0.56,-1.44
-4.97E+01,-22,13,0.16,-1.2
-4.96E+01,-21,7,-0.32,-0.88
-4.96E+01,-17,0,-0.48,-0.56
-4.96E+01,-12,-3,-0.64,-0.32
-4.96E+01,-7,-4,-0.64,-0.08
-4.96E+01,-4,-5,-0.56,0.08
-4.95E+01,-2,-5,-0.48,0.08
-4.95E+01,-1,-3,-0.32,0
-4.95E+01,0,-1,-0.08,0.08
-4.95E+01,0,2,0.08,0
-4.95E+01,0,2,0.16,0
-4.94E+01,1,3,0.32,-0.08
-4.94E+01,5,5,0.48,-0.08
-4.94E+01,9,5,0.72,0.08
-4.94E+01,15,3,0.72,0.24
-4.94E+01,20,-2,0.48,0.72
-4.93E+01,24,-10,0.08,1.2
-4.93E+01,27,-18,-0.4,1.52
-4.93E+01,22,-26,-1.04,1.76
-4.93E+01,15,-30,-1.52,1.52
-4.93E+01,4,-29,-1.84,1.2
-4.92E+01,-9,-21,-1.84,0.4
-4.92E+01,-20,-11,-1.52,-0.32
-4.92E+01,-29,2,-0.8,-1.2
-4.92E+01,-30,13,0,-1.6
-4.92E+01,-28,21,0.56,-1.6
-4.91E+01,-20,26,1.12,-1.52
-4.91E+01,-11,24,1.2,-1.28
-4.91E+01,-4,21,1.28,-0.88
-4.91E+01,2,15,1.12,-0.48
-4.91E+01,6,10,0.96,-0.08
-4.90E+01,7,6,0.72,0
-4.90E+01,8,3,0.48,0.16
-4.90E+01,8,1,0.32,0.24
-4.90E+01,7,0,0.16,0.24
-4.90E+01,4,-1,0.08,0.08
-4.89E+01,0,0,0,0.08
-4.89E+01,0,0,0,0
-4.89E+01,0,0,0,0
-4.89E+01,0,0,0,-0.08
-4.89E+01,-1,0,-0.08,0
-4.88E+01,-1,0,-0.08,-0.08
-4.88E+01,-2,1,0,0
-4.88E+01,-2,0,-0.08,-0.08
-4.88E+01,-2,0,-0.08,-0.08
-4.88E+01,-2,-1,-0.08,-0.08
-4.87E+01,-2,-1,-0.08,-0.08
-4.87E+01,-2,-1,-0.08,-0.16
-4.87E+01,-2,-1,-0.08,-0.08
-4.87E+01,-2,-1,-0.16,-0.08
-4.87E+01,-2,-1,-0.24,0
-4.86E+01,-2,-1,-0.16,0
-4.86E+01,-3,-1,-0.32,0
-4.86E+01,-3,-1,-0.24,0
-4.86E+01,-3,-3,-0.32,0
-4.86E+01,-3,-4,-0.4,0
-4.85E+01,-2,-5,-0.48,0.08
-4.85E+01,-1,-7,-0.56,0.16
-4.85E+01,1,-9,-0.72,0.32
-4.85E+01,2,-11,-0.72,0.48
-4.85E+01,4,-14,-0.88,0.64
-4.84E+01,9,-18,-0.88,0.88
-4.84E+01,15,-18,-0.88,1.2
-4.84E+01,20,-18,-0.64,1.28
-4.84E+01,23,-15,-0.24,1.28
-4.84E+01,25,-8,0.16,1.2
-4.83E+01,25,0,0.8,0.72
-4.83E+01,17,11,1.28,0.16
-4.83E+01,7,21,1.84,-0.48
-4.83E+01,-6,30,1.92,-1.2
-4.83E+01,-19,32,1.6,-1.68
-4.82E+01,-28,27,0.88,-2.08
-4.82E+01,-32,16,0.08,-1.76
-4.82E+01,-30,5,-0.72,-1.12
-4.82E+01,-23,-9,-1.44,-0.4
-4.82E+01,-10,-21,-1.84,0.32
-4.81E+01,3,-27,-1.84,1.12
-4.81E+01,12,-27,-1.6,1.36
-4.81E+01,19,-25,-1.04,1.44
-4.81E+01,21,-19,-0.56,1.36
-4.81E+01,21,-12,-0.16,1.04
-4.80E+01,18,-6,0.08,0.8
-4.80E+01,16,-3,0.32,0.64
-4.80E+01,11,1,0.32,0.32
-4.80E+01,7,2,0.24,0
-4.80E+01,4,1,0.24,0.08
-4.79E+01,3,1,0.16,0
-4.79E+01,0,0,0.08,0
-4.79E+01,0,0,-0.08,0
-4.79E+01,-1,0,-0.08,0
-4.79E+01,-1,-1,-0.16,0
-4.78E+01,-3,-2,-0.24,-0.08
-4.78E+01,-6,-3,-0.32,-0.16
-4.78E+01,-9,-2,-0.48,-0.24
-4.78E+01,-13,1,-0.4,-0.48
-4.78E+01,-17,4,-0.08,-0.72
-4.77E+01,-18,9,0,-0.88
-4.77E+01,-20,15,0.4,-1.28
-4.77E+01,-18,22,0.8,-1.44
-4.77E+01,-15,24,1.2,-1.28
-4.77E+01,-8,25,1.44,-1.12
-4.76E+01,2,23,1.76,-0.72
-4.76E+01,13,16,1.68,-0.08
-4.76E+01,24,5,1.2,0.56
-4.76E+01,32,-9,0.48,1.36
-4.76E+01,33,-21,-0.4,2
-4.75E+01,28,-32,-1.36,2
-4.75E+01,15,-35,-2,1.76
-4.75E+01,0,-30,-2.08,1.04
-4.75E+01,-17,-18,-1.92,0
-4.75E+01,-29,-3,-1.28,-0.8
-4.74E+01,-36,13,-0.24,-1.68
-4.74E+01,-33,26,0.72,-2
-4.74E+01,-23,33,1.44,-1.92
-4.74E+01,-8,30,1.84,-1.36
-4.74E+01,4,24,1.84,-0.64
-4.73E+01,15,14,1.44,0
-4.73E+01,22,4,0.96,0.56
-4.73E+01,26,-6,0.24,0.96
-4.73E+01,23,-11,0,1.2
-4.73E+01,19,-15,-0.32,1.2
-4.72E+01,15,-16,-0.64,1.04
-4.72E+01,9,-14,-0.64,0.8
-4.72E+01,6,-10,-0.56,0.64
-4.72E+01,5,-9,-0.48,0.4
-4.72E+01,3,-7,-0.56,0.32
-4.71E+01,1,-6,-0.24,0.16
-4.71E+01,0,-2,-0.24,0.16
-4.71E+01,0,-2,-0.08,0.08
-4.71E+01,0,0,-0.08,0
-4.71E+01,0,0,0,0
-4.70E+01,0,0,-0.08,0
-4.70E+01,-1,0,0,0
-4.70E+01,0,1,0,0
-4.70E+01,0,0,0,0
-4.70E+01,0,0,-0.08,0
-4.69E+01,0,0,0,0
-4.69E+01,0,-1,-0.08,0
-4.69E+01,0,-1,-0.08,0.08
-4.69E+01,0,-2,-0.16,0.08
-4.69E+01,0,-4,-0.32,0.16
-4.68E+01,0,-5,-0.32,0.16
-4.68E+01,-1,-5,-0.4,0.16
-4.68E+01,-1,-4,-0.4,0.08
-4.68E+01,-3,-5,-0.48,0.08
-4.68E+01,-4,-6,-0.56,0
-4.67E+01,-4,-3,-0.4,0
-4.67E+01,-5,-2,-0.4,-0.08
-4.67E+01,-5,-2,-0.32,-0.08
-4.67E+01,-4,-1,-0.24,-0.16
-4.67E+01,-2,0,-0.16,0
-4.66E+01,0,0,-0.08,0
-4.66E+01,1,0,0,0
-4.66E+01,3,0,0,0.08
-4.66E+01,4,0,0,0.08
-4.66E+01,7,3,0.4,0.08
-4.65E+01,9,6,0.72,0.08
-4.65E+01,8,13,1.12,-0.16
-4.65E+01,1,21,1.52,-0.64
-4.65E+01,-9,29,1.68,-1.36
-4.65E+01,-22,32,1.44,-1.76
-4.64E+01,-35,27,0.64,-2.24
-4.64E+01,-39,14,-0.4,-1.84
-4.64E+01,-32,-9,-1.84,-0.72
-4.64E+01,-12,-32,-2.72,0.64
-4.64E+01,17,-49,-2.8,2.32
-4.63E+01,41,-41,-1.6,2.88
-4.63E+01,49,-19,0.32,2.32
-4.63E+01,35,13,2.08,0.72
-4.63E+01,6,37,2.96,-1.12
-4.63E+01,-25,49,2.48,-2.56
-4.62E+01,-43,37,1.04,-2.8
-4.62E+01,-44,12,-0.72,-1.84
-4.62E+01,-30,-14,-2.08,-0.4
-4.62E+01,-5,-32,-2.56,0.8
-4.62E+01,15,-40,-2.24,2
-4.61E+01,29,-34,-1.36,2.08
-4.61E+01,33,-22,-0.4,1.92
-4.61E+01,31,-8,0.4,1.36
-4.61E+01,23,5,1.2,0.56
-4.61E+01,14,13,1.44,0
-4.60E+01,5,20,1.52,-0.56
-4.60E+01,-3,21,1.28,-0.88
-4.60E+01,-9,21,1.04,-1.04
-4.60E+01,-14,19,0.8,-1.12
-4.60E+01,-16,17,0.56,-1.2
-4.59E+01,-16,12,0.16,-0.96
-4.59E+01,-16,8,0,-0.8
-4.59E+01,-16,5,-0.16,-0.72
-4.59E+01,-14,2,-0.4,-0.56
-4.59E+01,-12,-1,-0.48,-0.32
-4.58E+01,-8,-3,-0.56,-0.16
-4.58E+01,-6,-5,-0.56,-0.08
-4.58E+01,-6,-7,-0.72,0
-4.58E+01,-3,-7,-0.64,0.16
-4.58E+01,-1,-6,-0.48,0.16
-4.57E+01,0,-5,-0.32,0.16
-4.57E+01,0,-2,-0.24,0.16
-4.57E+01,0,0,0,0
-4.57E+01,0,1,0,0
-4.57E+01,0,2,0.24,-0.08
-4.56E+01,1,6,0.32,-0.08
-4.56E+01,3,8,0.64,-0.16
-4.56E+01,8,10,0.96,-0.08
-4.56E+01,16,8,1.12,0.16
-4.56E+01,27,-1,0.8,0.88
-4.55E+01,37,-16,0.08,1.84
-4.55E+01,36,-33,-1.2,2.4
-4.55E+01,22,-44,-2.4,2.32
-4.55E+01,-5,-37,-2.88,1.12
-4.55E+01,-32,-12,-2.16,-0.56
-4.54E+01,-48,16,-0.56,-2.16
-4.54E+01,-42,38,1.12,-2.8
-4.54E+01,-20,48,2.56,-2.32
-4.54E+01,9,34,2.8,-0.88
-4.54E+01,34,10,1.92,0.8
-4.53E+01,48,-19,0.24,2.4
-4.53E+01,40,-40,-1.36,2.8
-4.53E+01,20,-47,-2.72,2.32
-4.53E+01,-12,-34,-2.8,0.8
-4.53E+01,-35,-8,-2,-0.72
-4.52E+01,-47,19,-0.24,-2.4
-4.52E+01,-39,40,1.44,-2.8
-4.52E+01,-16,46,2.64,-2.16
-4.52E+01,12,33,2.72,-0.72
-4.52E+01,34,8,1.84,0.8
-4.51E+01,47,-20,0.16,2.32
-4.51E+01,38,-40,-1.52,2.72
-4.51E+01,18,-46,-2.64,2.16
-4.51E+01,-11,-33,-2.8,0.72
-4.51E+01,-33,-9,-1.92,-0.8
-4.50E+01,-46,18,-0.32,-2.24
-4.50E+01,-40,39,1.36,-2.72
-4.50E+01,-19,45,2.56,-2.16
-4.50E+01,9,33,2.72,-0.8
-4.50E+01,32,11,1.92,0.64
-4.49E+01,46,-16,0.48,2.16
-4.49E+01,40,-36,-1.12,2.64
-4.49E+01,22,-45,-2.48,2.4
-4.49E+01,-3,-36,-2.72,1.2
-4.49E+01,-28,-15,-2.24,-0.4
-4.48E+01,-42,10,-0.72,-1.84
-4.48E+01,-41,31,0.64,-2.48
-4.48E+01,-28,44,2.08,-2.4
-4.48E+01,-3,38,2.56,-1.44
-4.48E+01,19,22,2.16,-0.08
-4.47E+01,11,2,0.48,0.32
-4.47E+01,-12,-3,-0.64,-0.4
-4.47E+01,-18,-23,-2.4,0.08
-4.47E+01,15,-56,-3.6,2.48
-4.47E+01,59,-55,-2,4
-4.46E+01,65,-6,1.76,2.4
-4.46E+01,9,60,4.64,-1.76
-4.46E+01,-67,73,2.8,-4.96
-4.46E+01,-74,-2,-2.8,-2.48
-4.46E+01,20,-88,-5.6,3.84
-4.45E+01,98,-57,-0.56,5.28
-4.45E+01,33,64,5.68,-1.12
-4.45E+01,-88,87,3.12,-6.08
-4.45E+01,-68,-39,-5.04,-0.96
-4.45E+01,71,-103,-4.96,6.08
-4.44E+01,86,8,3.76,2.56
-4.44E+01,-49,107,5.92,-5.36
-4.44E+01,-99,21,-1.92,-4.16
-4.44E+01,19,-97,-6.32,4.08
-4.44E+01,101,-53,-0.24,5.2
-4.43E+01,28,65,5.6,-1.36
-4.43E+01,-76,80,3.04,-5.44
-4.43E+01,-67,-12,-3.36,-1.84
-4.43E+01,19,-79,-5.04,3.44
-4.43E+01,74,-54,-1.28,4.48
-4.42E+01,52,12,2.72,1.28
-4.42E+01,1,53,3.76,-1.76
-4.42E+01,-38,52,2.4,-3.12
-4.42E+01,-48,28,0.24,-2.64
-4.42E+01,-34,2,-1.12,-1.28
-4.41E+01,-18,-12,-1.6,-0.08
-4.41E+01,-6,-18,-1.44,0.4
-4.41E+01,1,-15,-1.04,0.56
-4.41E+01,2,-8,-0.56,0.4
-4.41E+01,1,-2,-0.16,0.16
-4.40E+01,0,1,0,-0.16
-4.40E+01,-1,5,0.24,-0.16
-4.40E+01,-1,10,0.64,-0.4
-4.40E+01,1,14,0.96,-0.4
-4.40E+01,8,15,1.36,-0.32
-4.39E+01,20,10,1.28,0.32
-4.39E+01,31,-3,0.72,1.12
-4.39E+01,39,-21,-0.16,2.08
-4.39E+01,34,-37,-1.44,2.48
-4.39E+01,18,-44,-2.48,2.08
-4.38E+01,-11,-35,-2.88,0.8
-4.38E+01,-35,-9,-1.92,-0.8
-4.38E+01,-49,21,-0.24,-2.4
-4.38E+01,-40,43,1.68,-2.88
-4.38E+01,-16,47,2.8,-2.16
-4.37E+01,17,32,2.8,-0.4
-4.37E+01,40,2,1.6,1.28
-4.37E+01,49,-27,-0.24,2.64
-4.37E+01,36,-47,-2.08,2.88
-4.37E+01,9,-46,-2.88,2
-4.36E+01,-22,-25,-2.72,0.08
-4.36E+01,-44,4,-1.2,-1.68
-4.36E+01,-47,32,0.48,-2.72
-4.36E+01,-31,48,2.4,-2.72
-4.36E+01,-2,42,2.88,-1.52
-4.35E+01,29,20,2.4,0.24
-4.35E+01,48,-11,0.72,2.08
-4.35E+01,46,-37,-1.04,2.88
-4.35E+01,27,-49,-2.56,2.48
-4.35E+01,-5,-38,-2.88,1.2
-4.34E+01,-32,-14,-2.16,-0.48
-4.34E+01,-49,17,-0.56,-2.16
-4.34E+01,-43,39,1.2,-2.88
-4.34E+01,-20,47,2.64,-2.4
-4.34E+01,9,34,2.8,-0.88
-4.33E+01,30,10,1.84,0.56
-4.33E+01,33,-8,0.48,1.36
-4.33E+01,21,-12,-0.08,1.12
-4.33E+01,15,-10,-0.32,0.8
-4.33E+01,8,-9,-0.32,0.64
-4.32E+01,4,-6,-0.16,0.4
-4.32E+01,2,-3,-0.16,0.16
-4.32E+01,0,-1,-0.08,0
-4.32E+01,-1,0,0,-0.08
-4.32E+01,-1,1,0,-0.08
-4.31E+01,-1,2,0.08,-0.08
-4.31E+01,-3,3,0.16,-0.24
-4.31E+01,-5,5,0.16,-0.32
-4.31E+01,-7,5,0.16,-0.4
-4.31E+01,-7,6,0.16,-0.4
-4.30E+01,-8,4,0.08,-0.48
-4.30E+01,-9,5,0.08,-0.48
-4.30E+01,-10,4,-0.08,-0.48
-4.30E+01,-9,2,-0.08,-0.32
-4.30E+01,-7,2,-0.08,-0.4
-4.29E+01,-5,1,-0.16,-0.24
-4.29E+01,-4,0,-0.16,-0.08
-4.29E+01,-2,-1,-0.16,-0.08
-4.29E+01,-2,0,-0.08,0
-4.29E+01,0,0,0,0
-4.28E+01,1,0,0,0
-4.28E+01,1,0,0,0
-4.28E+01,2,0,0,0
-4.28E+01,4,0,0.16,0.08
-4.28E+01,6,-1,0.08,0.24
-4.27E+01,9,-2,0.16,0.4
-4.27E+01,12,-5,0.08,0.56
-4.27E+01,15,-7,-0.08,0.8
-4.27E+01,18,-11,-0.24,1.04
-4.27E+01,16,-14,-0.56,1.04
-4.26E+01,13,-18,-0.88,1.2
-4.26E+01,10,-20,-1.04,0.96
-4.26E+01,6,-21,-1.2,0.96
-4.26E+01,-1,-19,-1.36,0.64
-4.26E+01,-7,-14,-1.36,0.16
-4.25E+01,-13,-8,-1.28,-0.16
-4.25E+01,-20,-2,-0.8,-0.56
-4.25E+01,-22,6,-0.32,-1.04
-4.25E+01,-21,11,0,-1.12
-4.25E+01,-19,16,0.32,-1.2
-4.24E+01,-16,18,0.64,-1.12
-4.24E+01,-11,17,0.8,-0.96
-4.24E+01,-7,15,0.72,-0.72
-4.24E+01,-3,13,0.72,-0.56
-4.24E+01,-1,11,0.64,-0.4
-4.23E+01,0,6,0.4,-0.16
-4.23E+01,0,3,0.16,-0.08
-4.23E+01,0,0,0,0
-4.23E+01,0,-1,-0.16,0
-4.23E+01,0,-2,-0.08,0
-4.22E+01,0,-5,-0.32,0.16
-4.22E+01,1,-9,-0.64,0.32
-4.22E+01,4,-14,-0.88,0.56
-4.22E+01,10,-20,-1.12,0.96
-4.22E+01,16,-23,-1.04,1.36
-4.21E+01,26,-23,-0.64,1.6
-4.21E+01,29,-16,-0.16,1.6
-4.21E+01,31,-5,0.56,1.28
-4.21E+01,25,8,1.52,0.48
-4.21E+01,10,24,2.08,-0.4
-4.20E+01,-7,34,2.24,-1.52
-4.20E+01,-23,35,1.84,-2.08
-4.20E+01,-34,27,0.72,-2.16
-4.20E+01,-36,14,-0.16,-1.76
-4.20E+01,-28,-2,-1.12,-0.88
-4.19E+01,-16,-15,-1.68,0
-4.19E+01,-3,-23,-1.84,0.64
-4.19E+01,7,-27,-1.76,1.2
-4.19E+01,14,-24,-1.2,1.36
-4.19E+01,16,-20,-0.88,1.28
-4.18E+01,17,-15,-0.4,1.12
-4.18E+01,15,-8,-0.16,0.72
-4.18E+01,12,-5,0,0.56
-4.18E+01,9,-2,0,0.4
-4.18E+01,7,-1,0,0.32
-4.17E+01,4,0,0.08,0.24
-4.17E+01,3,-1,0,0.08
-4.17E+01,1,0,0,0.16
-4.17E+01,0,0,0,0.08
-4.17E+01,1,0,0,0
-4.16E+01,1,0,0,0
-4.16E+01,1,0,0,0
-4.16E+01,3,0,0.08,0.08
-4.16E+01,5,0,0.24,0.08
-4.16E+01,7,3,0.48,0.16
-4.15E+01,8,5,0.64,0
-4.15E+01,7,12,0.96,-0.08
-4.15E+01,2,17,1.36,-0.56
-4.15E+01,-6,26,1.6,-1.12
-4.15E+01,-18,30,1.44,-1.6
-4.14E+01,-31,30,0.96,-2.08
-4.14E+01,-40,19,-0.08,-2
-4.14E+01,-36,-2,-1.52,-1.12
-4.14E+01,-17,-30,-2.72,0.4
-4.14E+01,16,-50,-3.12,2.32
-4.13E+01,44,-48,-1.76,3.2
-4.13E+01,55,-19,0.4,2.48
-4.13E+01,36,21,2.64,0.48
-4.13E+01,-5,51,3.44,-2.08
-4.13E+01,-42,51,2.24,-3.28
-4.12E+01,-54,24,-0.08,-2.72
-4.12E+01,-38,-12,-2.24,-0.88
-4.12E+01,-7,-38,-3.04,1.12
-4.12E+01,23,-44,-2.48,2.4
-4.12E+01,37,-34,-1.12,2.4
-4.11E+01,36,-15,0,1.76
-4.11E+01,27,-1,0.8,0.96
-4.11E+01,16,9,1.2,0.16
-4.11E+01,8,11,1.04,-0.16
-4.11E+01,3,10,0.8,-0.24
-4.10E+01,1,7,0.4,-0.24
-4.10E+01,0,0,0,0
-4.10E+01,0,-2,-0.08,0
-4.10E+01,1,-4,-0.32,0.08
-4.10E+01,-1,-7,-0.72,0.24
-4.09E+01,-6,-10,-0.96,0.08
-4.09E+01,-13,-9,-1.12,0
-4.09E+01,-22,-3,-1.04,-0.56
-4.09E+01,-31,9,-0.4,-1.36
-4.09E+01,-32,22,0.32,-1.92
-4.08E+01,-28,34,1.44,-2.16
-4.08E+01,-14,37,2.16,-1.76
-4.08E+01,7,31,2.48,-0.8
-4.08E+01,27,13,1.92,0.4
-4.08E+01,41,-9,0.72,1.76
-4.07E+01,41,-30,-0.64,2.48
-4.07E+01,29,-43,-2,2.48
-4.07E+01,6,-41,-2.56,1.68
-4.07E+01,-18,-25,-2.56,0.24
-4.07E+01,-37,0,-1.36,-1.28
-4.06E+01,-45,24,0.08,-2.32
-4.06E+01,-35,42,1.68,-2.72
-4.06E+01,-12,43,2.56,-2
-4.06E+01,14,30,2.64,-0.56
-4.06E+01,35,7,1.76,0.96
-4.05E+01,47,-22,0,2.4
-4.05E+01,38,-43,-1.68,2.72
-4.05E+01,16,-46,-2.8,2.24
-4.05E+01,-14,-32,-2.8,0.64
-4.05E+01,-37,-6,-1.76,-1.04
-4.04E+01,-49,23,0,-2.4
-4.04E+01,-36,43,1.76,-2.64
-4.04E+01,-13,45,2.72,-2
-4.04E+01,16,30,2.64,-0.48
-4.04E+01,39,3,1.52,1.12
-4.03E+01,47,-25,-0.08,2.48
-4.03E+01,36,-44,-1.84,2.72
-4.03E+01,12,-44,-2.8,2
-4.03E+01,-16,-30,-2.72,0.4
-4.03E+01,-38,-3,-1.6,-1.04
-4.02E+01,-46,24,0,-2.4
-4.02E+01,-36,43,1.76,-2.64
-4.02E+01,-14,44,2.56,-1.92
-4.02E+01,13,31,2.64,-0.56
-4.02E+01,35,7,1.6,0.96
-4.01E+01,45,-21,0.08,2.24
-4.01E+01,36,-37,-1.36,2.48
-4.01E+01,15,-32,-1.84,1.76
-4.01E+01,3,-21,-1.36,0.8
-4.01E+01,-1,-10,-0.88,0.24
-4.00E+01,-1,-4,-0.32,0
-4.00E+01,0,-1,0,0
-4.00E+01,0,1,0,-0.08
-4.00E+01,1,3,0.24,0
-4.00E+01,1,5,0.4,-0.16
-3.99E+01,0,10,0.8,-0.32
-3.99E+01,-3,16,0.88,-0.64
-3.99E+01,-8,21,1.12,-0.96
-3.99E+01,-17,23,1.04,-1.44
-3.99E+01,-25,22,0.64,-1.68
-3.98E+01,-30,15,0,-1.52
-3.98E+01,-28,6,-0.56,-1.28
-3.98E+01,-23,-9,-1.36,-0.48
-3.98E+01,-12,-21,-1.84,0.32
-3.98E+01,5,-31,-2.08,1.28
-3.97E+01,18,-34,-1.76,1.92
-3.97E+01,30,-29,-1.04,2.16
-3.97E+01,35,-19,-0.08,1.92
-3.97E+01,32,-4,0.72,1.2
-3.97E+01,22,13,1.68,0.32
-3.96E+01,7,26,2.08,-0.56
-3.96E+01,-10,34,2,-1.52
-3.96E+01,-24,33,1.52,-2.08
-3.96E+01,-34,26,0.56,-2.08
-3.96E+01,-33,13,-0.32,-1.6
-3.95E+01,-29,-5,-1.36,-0.72
-3.95E+01,-15,-20,-1.92,0.08
-3.95E+01,2,-31,-2.16,0.96
-3.95E+01,16,-35,-1.92,1.84
-3.95E+01,27,-32,-1.2,2.08
-3.94E+01,34,-21,-0.24,1.92
-3.94E+01,32,-7,0.48,1.36
-3.94E+01,24,8,1.36,0.56
-3.94E+01,12,20,1.76,-0.24
-3.94E+01,-2,27,1.92,-1.04
-3.93E+01,-12,29,1.6,-1.44
-3.93E+01,-21,26,1.12,-1.6
-3.93E+01,-26,19,0.48,-1.44
-3.93E+01,-23,12,0,-1.2
-3.93E+01,-21,4,-0.32,-0.88
-3.92E+01,-17,-1,-0.64,-0.48
-3.92E+01,-11,-6,-0.8,-0.16
-3.92E+01,-7,-7,-0.8,0
-3.92E+01,-4,-8,-0.8,0.08
-3.92E+01,-2,-8,-0.56,0.16
-3.91E+01,0,-6,-0.4,0.16
-3.91E+01,0,-3,-0.24,0.16
-3.91E+01,1,-1,-0.16,0.08
-3.91E+01,0,0,0,0
-3.91E+01,0,0,0,-0.08
-3.90E+01,0,1,0,0
-3.90E+01,1,2,0.08,0
-3.90E+01,0,3,0.08,-0.08
-3.90E+01,0,3,0.16,-0.08
-3.90E+01,0,4,0.24,-0.08
-3.89E+01,2,4,0.32,-0.16
-3.89E+01,1,5,0.4,-0.16
-3.89E+01,2,5,0.32,-0.08
-3.89E+01,4,4,0.4,0
-3.89E+01,4,3,0.4,0
-3.88E+01,4,1,0.24,0
-3.88E+01,3,2,0.24,0.08
-3.88E+01,4,1,0.16,0.08
