Model,DPO4034B,,,
-6.25E+01,17,22,2.24,-0.16
-6.24E+01,30,3,1.2,0.88
-6.24E+01,31,-12,0.24,1.44
-6.24E+01,24,-17,-0.32,1.36
-6.24E+01,16,-17,-0.48,1.2
-6.24E+01,8,-11,-0.56,0.64
-6.23E+01,3,-4,-0.24,0.16
-6.23E+01,-1,1,0,0
-6.23E+01,-3,4,0.24,-0.24
-6.23E+01,-6,9,0.32,-0.56
-6.23E+01,-15,15,0.48,-0.96
-6.22E+01,-23,17,0.32,-1.36
-6.22E+01,-32,12,-0.24,-1.44
-6.22E+01,-31,-2,-1.28,-0.88
-6.22E+01,-17,-23,-2.4,0.16
-6.22E+01,6,-42,-2.72,1.68
-6.21E+01,32,-47,-2.24,2.72
-6.21E+01,50,-31,-0.48,2.8
-6.21E+01,44,0,1.44,1.44
-6.21E+01,17,34,3.04,-0.56
-6.21E+01,-19,52,3.04,-2.56
-6.20E+01,-44,42,1.36,-2.96
-6.20E+01,-47,17,-0.48,-2.24
-6.20E+01,-32,-12,-2,-0.56
-6.20E+01,-8,-29,-2.48,0.72
-6.20E+01,11,-35,-2.08,1.52
-6.19E+01,19,-28,-1.28,1.6
-6.19E+01,18,-17,-0.64,1.28
-6.19E+01,11,-8,-0.16,0.64
-6.19E+01,2,-1,-0.08,0.08
-6.19E+01,-4,1,0,-0.24
-6.18E+01,-10,8,0.16,-0.56
-6.18E+01,-18,19,0.56,-1.28
-6.18E+01,-21,31,1.44,-1.76
-6.18E+01,-8,38,2.48,-1.6
-6.18E+01,17,27,2.56,-0.24
-6.17E+01,39,2,1.52,1.2
-6.17E+01,46,-26,-0.24,2.48
-6.17E+01,34,-44,-1.84,2.72
-6.17E+01,12,-45,-2.72,1.92
-6.17E+01,-18,-29,-2.64,0.4
-6.16E+01,-37,-2,-1.44,-1.2
-6.16E+01,-47,24,0.08,-2.56
-6.16E+01,-35,43,1.76,-2.8
-6.16E+01,-12,44,2.64,-1.92
-6.16E+01,17,30,2.56,-0.48
-6.15E+01,37,4,1.52,1.12
-6.15E+01,46,-23,0,2.48
-6.15E+01,36,-41,-1.68,2.72
-6.15E+01,14,-45,-2.64,2.08
-6.15E+01,-12,-28,-2.48,0.56
-6.14E+01,-5,-3,-0.56,-0.08
-6.14E+01,13,10,1.04,0
-6.14E+01,3,40,2.88,-1.28
-6.14E+01,-44,64,2.96,-3.76
-6.14E+01,-75,30,-0.48,-3.6
-6.13E+01,-32,-46,-4.56,0.56
-6.13E+01,49,-79,-3.92,4.48
-6.13E+01,79,-28,0.64,3.68
-6.13E+01,26,48,4.4,-0.72
-6.13E+01,-43,70,3.44,-3.92
-6.12E+01,-63,33,0.08,-3.36
-6.12E+01,-38,-11,-2.24,-0.88
-6.12E+01,-9,-30,-2.56,0.72
-6.12E+01,8,-28,-1.76,1.28
-6.12E+01,7,-15,-0.8,0.8
-6.11E+01,2,-2,-0.08,0.16
-6.11E+01,-3,5,0.24,-0.32
-6.11E+01,-7,15,0.64,-0.8
-6.11E+01,-6,25,1.52,-1.12
-6.11E+01,7,28,2.24,-0.64
-6.10E+01,29,13,2,0.48
-6.10E+01,45,-14,0.48,2.08
-6.10E+01,42,-35,-1.04,2.64
-6.10E+01,24,-47,-2.48,2.4
-6.10E+01,-4,-36,-2.8,1.2
-6.09E+01,-29,-16,-2.16,-0.4
-6.09E+01,-45,12,-0.64,-2
-6.09E+01,-42,34,0.88,-2.56
-6.09E+01,-25,44,2.16,-2.4
-6.09E+01,-1,33,2.24,-1.28
-6.08E+01,9,14,1.28,-0.16
-6.08E+01,5,3,0.32,0
-6.08E+01,-1,-1,-0.08,0
-6.08E+01,-4,-3,-0.48,0
-6.08E+01,-7,-9,-0.88,0.08
-6.07E+01,-4,-17,-1.36,0.4
-6.07E+01,5,-27,-1.76,1.12
-6.07E+01,18,-32,-1.6,1.68
-6.07E+01,29,-28,-1.04,1.92
-6.07E+01,32,-18,-0.16,1.68
-6.06E+01,29,-6,0.48,1.2
-6.06E+01,20,6,1.12,0.48
-6.06E+01,11,11,1.28,0
-6.06E+01,4,13,1.12,-0.4
-6.06E+01,-1,13,0.88,-0.48
-6.05E+01,-2,8,0.56,-0.32
-6.05E+01,-1,4,0.24,-0.16
-6.05E+01,0,0,0,-0.08
-6.05E+01,0,-2,-0.08,0.08
-6.05E+01,1,-1,-0.16,0.16
-6.04E+01,1,-4,-0.32,0.16
-6.04E+01,1,-6,-0.4,0.24
-6.04E+01,0,-8,-0.56,0.32
-6.04E+01,0,-8,-0.56,0.24
-6.04E+01,-2,-6,-0.48,0.08
-6.03E+01,-2,-5,-0.56,0.08
-6.03E+01,-3,-4,-0.4,0.08
-6.03E+01,-4,-3,-0.4,0
-6.03E+01,-3,-3,-0.32,0
-6.03E+01,-4,-1,-0.24,-0.08
-6.02E+01,-3,-1,-0.32,-0.08
-6.02E+01,-5,-2,-0.24,-0.08
-6.02E+01,-5,-1,-0.16,-0.16
-6.02E+01,-6,0,-0.24,-0.24
-6.02E+01,-6,0,-0.16,-0.32
-6.01E+01,-9,3,-0.08,-0.48
-6.01E+01,-11,4,-0.16,-0.56
-6.01E+01,-14,7,0,-0.72
-6.01E+01,-17,10,0.16,-0.88
-6.01E+01,-16,15,0.48,-1.04
-6.00E+01,-14,19,0.8,-1.04
-6.00E+01,-10,19,1.04,-1.12
-6.00E+01,-6,20,1.2,-0.88
-6.00E+01,0,17,1.2,-0.56
-6.00E+01,5,11,1.04,-0.32
-5.99E+01,7,7,0.72,0
-5.99E+01,8,5,0.48,0.08
-5.99E+01,5,2,0.16,0.08
-5.99E+01,1,0,0,0
-5.99E+01,-2,0,-0.08,-0.08
-5.98E+01,-5,-2,-0.4,-0.16
-5.98E+01,-9,-6,-0.8,-0.08
-5.98E+01,-8,-15,-1.44,0.16
-5.98E+01,1,-28,-2,0.96
-5.98E+01,18,-38,-2.08,1.92
-5.97E+01,37,-38,-1.36,2.64
-5.97E+01,46,-20,0.24,2.4
-5.97E+01,36,11,2.16,0.8
-5.97E+01,8,39,3.04,-1.04
-5.97E+01,-26,50,2.64,-2.64
-5.96E+01,-46,36,0.96,-2.8
-5.96E+01,-42,12,-0.56,-1.76
-5.96E+01,-27,-11,-1.76,-0.48
-5.96E+01,-10,-20,-1.76,0.32
-5.96E+01,1,-20,-1.44,0.8
-5.95E+01,4,-12,-0.8,0.64
-5.95E+01,1,-4,-0.24,0.16
-5.95E+01,-1,3,0.08,-0.08
-5.95E+01,-3,10,0.48,-0.4
-5.95E+01,-2,19,1.2,-0.8
-5.94E+01,7,21,1.76,-0.48
-5.94E+01,24,13,1.76,0.16
-5.94E+01,43,-10,0.72,1.76
-5.94E+01,44,-33,-0.8,2.64
-5.94E+01,29,-46,-2.4,2.64
-5.93E+01,2,-40,-2.72,1.36
-5.93E+01,-25,-21,-2.4,-0.08
-5.93E+01,-43,7,-1.04,-1.68
-5.93E+01,-44,31,0.56,-2.64
-5.93E+01,-30,45,2.08,-2.56
-5.92E+01,-4,41,2.72,-1.6
-5.92E+01,23,22,2.4,0
-5.92E+01,41,-5,1.12,1.52
-5.92E+01,42,-27,-0.4,2.4
-5.92E+01,24,-29,-1.2,1.76
-5.91E+01,5,-8,-0.56,0.48
-5.91E+01,-4,8,0.4,-0.48
-5.91E+01,-13,18,0.8,-1.12
-5.91E+01,-27,23,0.64,-1.76
-5.91E+01,-38,18,-0.08,-1.92
-5.90E+01,-38,-6,-1.84,-1.04
-5.90E+01,-13,-37,-3.2,0.72
-5.90E+01,26,-57,-3.2,2.96
-5.90E+01,56,-43,-1.04,3.36
-5.90E+01,50,-3,1.44,1.84
-5.89E+01,18,34,3.12,-0.56
-5.89E+01,-19,51,2.8,-2.56
-5.89E+01,-38,39,1.36,-2.64
-5.89E+01,-39,17,-0.08,-1.92
-5.89E+01,-27,0,-0.88,-0.96
-5.88E+01,-13,-6,-1.12,-0.16
-5.88E+01,-5,-6,-0.64,0
-5.88E+01,-1,-2,-0.24,0
-5.88E+01,1,2,0.16,0
-5.88E+01,5,5,0.48,0
-5.87E+01,13,5,0.96,0.24
-5.87E+01,27,-1,0.8,0.8
-5.87E+01,38,-17,0,1.92
-5.87E+01,37,-37,-1.28,2.48
-5.87E+01,19,-46,-2.56,2.16
-5.86E+01,-8,-35,-2.8,0.88
-5.86E+01,-30,-12,-2.08,-0.64
-5.86E+01,-46,15,-0.48,-2.08
-5.86E+01,-42,35,1.04,-2.72
-5.86E+01,-23,44,2.32,-2.32
-5.85E+01,3,36,2.64,-1.12
-5.85E+01,26,15,2.08,0.32
-5.85E+01,35,-6,0.64,1.52
-5.85E+01,23,-12,-0.16,1.2
-5.85E+01,8,-6,-0.16,0.48
-5.84E+01,-1,1,0,-0.16
-5.84E+01,-10,7,0.08,-0.56
-5.84E+01,-20,10,0,-1.04
-5.84E+01,-29,5,-0.56,-1.28
-5.84E+01,-27,-11,-1.76,-0.56
-5.83E+01,-10,-33,-2.64,0.8
-5.83E+01,21,-50,-2.88,2.48
-5.83E+01,47,-43,-1.36,3.12
-5.83E+01,51,-14,0.72,2.24
-5.83E+01,29,21,2.56,0.32
-5.82E+01,-4,44,2.88,-1.68
-5.82E+01,-29,42,2,-2.48
-5.82E+01,-36,27,0.64,-2.24
-5.82E+01,-31,12,-0.32,-1.36
-5.82E+01,-20,0,-0.64,-0.8
-5.81E+01,-10,-4,-0.64,-0.16
-5.81E+01,-3,-2,-0.24,-0.08
-5.81E+01,1,0,0,0.08
-5.81E+01,3,1,0.16,0.08
-5.81E+01,7,4,0.4,0.16
-5.80E+01,14,2,0.64,0.4
-5.80E+01,24,-5,0.32,1.04
-5.80E+01,29,-16,-0.08,1.6
-5.80E+01,30,-27,-0.88,1.92
-5.80E+01,20,-35,-1.76,2
-5.79E+01,5,-32,-2.08,1.36
-5.79E+01,-10,-23,-2.16,0.32
-5.79E+01,-21,-9,-1.52,-0.32
-5.79E+01,-27,3,-0.72,-1.12
-5.79E+01,-26,10,-0.08,-1.28
-5.78E+01,-20,14,0.24,-1.2
-5.78E+01,-14,15,0.4,-0.88
-5.78E+01,-8,10,0.48,-0.64
-5.78E+01,-4,7,0.24,-0.32
-5.78E+01,-2,4,0.24,-0.24
-5.77E+01,-1,1,0,-0.08
-5.77E+01,0,-1,0,0
-5.77E+01,0,-1,-0.08,0
-5.77E+01,0,0,-0.08,0
-5.77E+01,0,-1,0,0
-5.76E+01,0,0,0,0
-5.76E+01,-1,0,0,-0.08
-5.76E+01,-1,3,0.08,-0.16
-5.76E+01,-3,5,0.24,-0.32
-5.76E+01,-3,8,0.48,-0.4
-5.75E+01,-2,10,0.56,-0.4
-5.75E+01,-2,10,0.56,-0.4
-5.75E+01,0,9,0.64,-0.32
-5.75E+01,1,6,0.4,-0.16
-5.75E+01,2,5,0.24,-0.08
-5.74E+01,1,2,0.16,0
-5.74E+01,0,0,0,-0.08
-5.74E+01,-1,-1,-0.24,0
-5.74E+01,-1,-4,-0.4,0.08
-5.74E+01,-1,-10,-0.88,0.16
-5.73E+01,0,-19,-1.36,0.64
-5.73E+01,11,-29,-1.68,1.36
-5.73E+01,28,-35,-1.52,2.08
-5.73E+01,43,-28,-0.56,2.48
-5.73E+01,43,-5,1.12,1.6
-5.72E+01,23,28,2.72,-0.16
-5.72E+01,-15,51,3.2,-2.32
-5.72E+01,-43,48,1.76,-3.12
-5.72E+01,-50,19,-0.32,-2.4
-5.72E+01,-33,-12,-2,-0.72
-5.71E+01,-10,-28,-2.32,0.64
-5.71E+01,8,-31,-2,1.36
-5.71E+01,12,-22,-1.12,1.28
-5.71E+01,9,-11,-0.48,0.8
-5.71E+01,1,-1,-0.08,0.08
-5.70E+01,-5,5,0.16,-0.4
-5.70E+01,-11,16,0.72,-0.96
-5.70E+01,-12,29,1.52,-1.44
-5.70E+01,0,33,2.4,-1.2
-5.70E+01,26,20,2.24,0.16
-5.69E+01,43,-8,0.96,1.76
-5.69E+01,45,-32,-0.64,2.72
-5.69E+01,30,-45,-2.24,2.64
-5.69E+01,4,-40,-2.72,1.52
-5.69E+01,-24,-22,-2.4,-0.08
-5.68E+01,-42,5,-1.12,-1.68
-5.68E+01,-45,30,0.56,-2.56
-5.68E+01,-31,45,2.08,-2.72
-5.68E+01,-7,42,2.72,-1.68
-5.68E+01,22,24,2.48,-0.08
-5.67E+01,41,-3,1.12,1.52
-5.67E+01,45,-30,-0.32,2.56
-5.67E+01,28,-37,-1.68,2.4
-5.67E+01,2,-7,-0.56,0.4
-5.67E+01,-11,17,0.8,-1.04
-5.66E+01,-31,33,1.2,-2.24
-5.66E+01,-51,24,-0.08,-2.56
-5.66E+01,-42,-14,-2.56,-0.96
-5.66E+01,-1,-54,-3.76,1.84
-5.66E+01,47,-60,-2.64,3.76
-5.65E+01,63,-23,0.48,2.96
-5.65E+01,34,26,3.04,0.24
-5.65E+01,-11,52,3.2,-2.16
-5.65E+01,-34,44,1.84,-2.72
-5.65E+01,-39,23,0.24,-2.16
-5.64E+01,-27,6,-0.48,-1.12
-5.64E+01,-14,-3,-0.72,-0.4
-5.64E+01,-5,-2,-0.32,-0.08
-5.64E+01,1,0,0.08,0
-5.64E+01,4,1,0.24,0.08
-5.63E+01,12,1,0.48,0.32
-5.63E+01,22,-3,0.48,0.88
-5.63E+01,31,-16,-0.08,1.6
-5.63E+01,33,-31,-1.12,2.24
-5.63E+01,22,-41,-2.24,2.24
-5.62E+01,-1,-36,-2.64,1.2
-5.62E+01,-25,-18,-2.24,-0.08
-5.62E+01,-40,6,-0.96,-1.6
-5.62E+01,-40,26,0.32,-2.32
-5.62E+01,-29,35,1.52,-2.24
-5.61E+01,-12,30,1.68,-1.36
-5.61E+01,-1,20,1.44,-0.72
-5.61E+01,4,12,0.96,-0.24
-5.61E+01,3,5,0.4,-0.08
-5.61E+01,2,1,0.08,0
-5.60E+01,-1,-1,-0.08,0
-5.60E+01,-2,-5,-0.4,0
-5.60E+01,-4,-9,-0.72,0.24
-5.60E+01,-2,-16,-1.12,0.48
-5.60E+01,5,-23,-1.44,0.88
-5.59E+01,14,-27,-1.44,1.44
-5.59E+01,24,-28,-1.04,1.84
-5.59E+01,30,-20,-0.4,1.76
-5.59E+01,31,-9,0.4,1.36
-5.59E+01,25,4,1.04,0.72
-5.58E+01,14,13,1.44,0
-5.58E+01,5,19,1.52,-0.48
-5.58E+01,-3,22,1.28,-0.88
-5.58E+01,-8,18,0.96,-0.88
-5.58E+01,-10,16,0.64,-0.96
-5.57E+01,-9,11,0.48,-0.72
-5.57E+01,-7,6,0.24,-0.48
-5.57E+01,-2,2,0.08,-0.16
-5.57E+01,0,0,0,0
-5.57E+01,2,-2,-0.08,0.08
-5.56E+01,3,-3,-0.16,0.24
-5.56E+01,6,-6,-0.24,0.48
-5.56E+01,9,-12,-0.48,0.72
-5.56E+01,10,-17,-0.88,0.96
-5.56E+01,8,-21,-1.28,1.04
-5.55E+01,2,-22,-1.52,0.88
-5.55E+01,-7,-19,-1.6,0.4
-5.55E+01,-16,-10,-1.44,-0.08
-5.55E+01,-25,-2,-1.04,-0.72
-5.55E+01,-30,10,-0.32,-1.36
-5.54E+01,-29,19,0.32,-1.52
-5.54E+01,-23,25,1.12,-1.68
-5.54E+01,-14,24,1.2,-1.28
-5.54E+01,-6,22,1.36,-0.96
-5.54E+01,1,16,1.2,-0.56
-5.53E+01,5,10,0.8,-0.08
-5.53E+01,4,5,0.56,0
-5.53E+01,4,2,0.32,0
-5.53E+01,1,0,0,0
-5.53E+01,-2,-1,-0.24,0
-5.52E+01,-3,-3,-0.4,0.08
-5.52E+01,-5,-8,-0.8,0
-5.52E+01,-3,-15,-1.28,0.32
-5.52E+01,3,-25,-1.52,1.04
-5.52E+01,15,-31,-1.6,1.52
-5.51E+01,27,-31,-1.28,2
-5.51E+01,35,-21,-0.24,1.92
-5.51E+01,34,-6,0.64,1.36
-5.51E+01,23,12,1.68,0.4
-5.51E+01,7,25,2,-0.64
-5.50E+01,-8,30,1.84,-1.36
-5.50E+01,-17,27,1.28,-1.52
-5.50E+01,-17,19,0.72,-1.36
-5.50E+01,-15,12,0.24,-0.96
-5.50E+01,-9,5,0,-0.48
-5.49E+01,-3,2,0,-0.16
-5.49E+01,1,-1,0,0.08
-5.49E+01,5,-3,-0.08,0.32
-5.49E+01,11,-7,-0.08,0.56
-5.49E+01,17,-13,-0.32,1.12
-5.48E+01,17,-23,-0.96,1.44
-5.48E+01,13,-28,-1.52,1.52
-5.48E+01,4,-29,-2,1.2
-5.48E+01,-11,-22,-2,0.4
-5.48E+01,-24,-8,-1.44,-0.56
-5.47E+01,-33,7,-0.56,-1.44
-5.47E+01,-31,19,0.16,-1.76
-5.47E+01,-24,25,0.88,-1.68
-5.47E+01,-15,24,1.12,-1.36
-5.47E+01,-7,18,1.04,-0.8
-5.46E+01,-2,13,0.8,-0.48
-5.46E+01,0,7,0.48,-0.24
-5.46E+01,0,1,0,0
-5.46E+01,0,-1,-0.08,0
-5.46E+01,0,-3,-0.24,0.08
-5.45E+01,0,-7,-0.56,0.32
-5.45E+01,2,-11,-0.8,0.48
-5.45E+01,6,-17,-1.04,0.8
-5.45E+01,12,-20,-1.04,1.12
-5.45E+01,18,-20,-0.8,1.28
-5.44E+01,21,-16,-0.48,1.2
-5.44E+01,21,-11,-0.08,1.12
-5.44E+01,19,-6,0.24,0.88
-5.44E+01,16,-1,0.48,0.56
-5.44E+01,11,3,0.56,0.24
-5.43E+01,7,4,0.56,0.08
-5.43E+01,5,5,0.4,0
-5.43E+01,2,5,0.4,-0.08
-5.43E+01,2,2,0.16,-0.08
-5.43E+01,1,1,0.08,0
-5.42E+01,0,0,0,-0.08
-5.42E+01,0,-1,-0.08,0
-5.42E+01,0,-1,-0.08,0.08
-5.42E+01,0,0,-0.08,0.08
-5.42E+01,0,-1,-0.08,0
-5.41E+01,-1,-2,-0.24,0
-5.41E+01,-1,-2,-0.24,0
-5.41E+01,-1,-2,-0.16,0.08
-5.41E+01,-1,-1,-0.16,0
-5.41E+01,-1,-2,-0.16,0
-5.40E+01,-1,-1,-0.16,0
-5.40E+01,-1,-1,-0.16,0
-5.40E+01,-1,-1,-0.16,0
-5.40E+01,-1,0,-0.16,0
-5.40E+01,-1,0,-0.08,0
-5.39E+01,-2,-1,-0.16,0
-5.39E+01,-2,-2,-0.24,-0.08
-5.39E+01,-3,-2,-0.16,-0.08
-5.39E+01,-4,-1,-0.24,-0.08
-5.39E+01,-4,-1,-0.24,-0.08
-5.38E+01,-5,-1,-0.24,-0.16
-5.38E+01,-5,0,-0.24,-0.16
-5.38E+01,-6,1,-0.16,-0.24
-5.38E+01,-7,2,-0.08,-0.24
-5.38E+01,-7,1,-0.08,-0.32
-5.37E+01,-7,3,-0.08,-0.4
-5.37E+01,-7,2,0,-0.4
-5.37E+01,-6,2,0,-0.24
-5.37E+01,-3,2,0,-0.24
-5.37E+01,-2,1,0,-0.16
-5.36E+01,-1,0,0,0
-5.36E+01,0,0,0,0
-5.36E+01,0,-1,-0.08,0.08
-5.36E+01,1,-1,-0.08,0
-5.36E+01,1,-1,-0.08,0.08
-5.35E+01,2,-2,-0.08,0.08
-5.35E+01,3,-2,-0.08,0.16
-5.35E+01,4,-3,-0.08,0.24
-5.35E+01,3,-2,0,0.24
-5.35E+01,3,-1,0,0.08
-5.34E+01,1,-1,0,0
-5.34E+01,0,0,0,0
-5.34E+01,-1,0,-0.08,0
-5.34E+01,-1,0,-0.08,0
-5.34E+01,-3,1,-0.08,-0.08
-5.33E+01,-4,1,-0.08,-0.16
-5.33E+01,-6,4,0,-0.24
-5.33E+01,-6,4,0,-0.32
-5.33E+01,-6,4,0.08,-0.24
-5.33E+01,-5,4,0.16,-0.4
-5.32E+01,-4,3,0.08,-0.32
-5.32E+01,-2,2,0,-0.16
-5.32E+01,0,-1,-0.08,-0.08
-5.32E+01,1,-1,-0.08,0.08
-5.32E+01,3,-3,-0.08,0.16
-5.31E+01,6,-6,-0.16,0.4
-5.31E+01,13,-8,-0.16,0.72
-5.31E+01,18,-9,-0.08,0.96
-5.31E+01,22,-6,0.24,0.96
-5.31E+01,21,0,0.8,0.72
-5.30E+01,16,10,1.28,0.16
-5.30E+01,8,18,1.52,-0.4
-5.30E+01,-2,26,1.76,-0.96
-5.30E+01,-11,26,1.44,-1.28
-5.30E+01,-18,24,1.04,-1.36
-5.29E+01,-20,17,0.48,-1.28
-5.29E+01,-16,10,0.16,-0.96
-5.29E+01,-13,6,-0.08,-0.64
-5.29E+01,-7,2,-0.08,-0.32
-5.29E+01,-1,0,-0.08,-0.08
-5.28E+01,3,-2,0,0.16
-5.28E+01,7,-3,0.08,0.32
-5.28E+01,14,-6,-0.08,0.72
-5.28E+01,22,-15,-0.32,1.28
-5.28E+01,24,-26,-1.04,1.68
-5.27E+01,17,-33,-1.68,1.76
-5.27E+01,3,-34,-2.32,1.2
-5.27E+01,-17,-23,-2.32,0.16
-5.27E+01,-34,-2,-1.36,-1.04
-5.27E+01,-42,20,-0.08,-2.16
-5.26E+01,-35,34,1.12,-2.48
-5.26E+01,-17,37,1.92,-1.84
-5.26E+01,0,29,2,-0.96
-5.26E+01,12,18,1.52,-0.24
-5.26E+01,16,6,0.96,0.24
-5.25E+01,15,0,0.56,0.48
-5.25E+01,8,-3,0.16,0.4
-5.25E+01,3,-1,0,0
-5.25E+01,-2,0,-0.08,-0.08
-5.25E+01,-5,1,-0.08,-0.24
-5.24E+01,-11,0,-0.32,-0.32
-5.24E+01,-14,-5,-0.72,-0.4
-5.24E+01,-13,-11,-1.28,-0.16
-5.24E+01,-6,-23,-1.84,0.48
-5.24E+01,8,-33,-2.08,1.36
-5.23E+01,23,-34,-1.6,1.92
-5.23E+01,32,-27,-0.8,2
-5.23E+01,33,-15,0.08,1.68
-5.23E+01,28,-1,0.88,0.88
-5.23E+01,18,11,1.36,0.24
-5.22E+01,8,18,1.44,-0.4
-5.22E+01,-1,21,1.28,-0.8
-5.22E+01,-5,17,0.96,-0.88
-5.22E+01,-7,13,0.64,-0.8
-5.22E+01,-6,9,0.4,-0.56
-5.21E+01,-4,5,0.08,-0.24
-5.21E+01,-1,1,0,-0.08
-5.21E+01,1,-2,-0.08,0
-5.21E+01,2,-4,-0.16,0.08
-5.21E+01,5,-6,-0.32,0.32
-5.20E+01,6,-10,-0.56,0.56
-5.20E+01,6,-15,-0.72,0.72
-5.20E+01,4,-16,-1.04,0.72
-5.20E+01,0,-16,-1.2,0.56
-5.20E+01,-5,-14,-1.12,0.24
-5.19E+01,-9,-10,-1.12,0
-5.19E+01,-14,-5,-0.88,-0.24
-5.19E+01,-17,0,-0.64,-0.56
-5.19E+01,-17,4,-0.32,-0.64
-5.19E+01,-16,5,-0.08,-0.8
-5.18E+01,-15,8,0.08,-0.8
-5.18E+01,-12,9,0.16,-0.72
-5.18E+01,-9,9,0.24,-0.64
-5.18E+01,-4,5,0.16,-0.4
-5.18E+01,-1,2,0.08,-0.16
-5.17E+01,1,0,0,0
-5.17E+01,0,-2,-0.08,0.08
-5.17E+01,2,-3,-0.08,0.16
-5.17E+01,5,-6,-0.32,0.48
-5.17E+01,8,-9,-0.32,0.64
-5.16E+01,13,-10,-0.16,0.72
-5.16E+01,17,-10,-0.08,0.88
-5.16E+01,20,-7,0.08,0.96
-5.16E+01,20,-2,0.56,0.8
-5.16E+01,16,5,0.96,0.32
-5.15E+01,11,10,1.12,0
-5.15E+01,6,15,1.2,-0.4
-5.15E+01,-1,16,1.2,-0.64
-5.15E+01,-4,15,0.8,-0.64
-5.15E+01,-6,12,0.56,-0.48
-5.14E+01,-4,8,0.4,-0.48
-5.14E+01,-2,4,0.16,-0.24
-5.14E+01,0,0,-0.08,0
-5.14E+01,2,-4,-0.16,0.24
-5.14E+01,4,-7,-0.4,0.48
-5.13E+01,6,-14,-0.72,0.72
-5.13E+01,5,-20,-1.28,0.8
-5.13E+01,-2,-22,-1.6,0.64
-5.13E+01,-13,-16,-1.68,0.08
-5.13E+01,-24,-6,-1.28,-0.56
-5.12E+01,-34,10,-0.48,-1.52
-5.12E+01,-34,23,0.32,-1.92
-5.12E+01,-26,32,1.28,-2
-5.12E+01,-13,31,1.68,-1.6
-5.12E+01,-1,24,1.6,-0.88
-5.11E+01,7,15,1.28,-0.16
-5.11E+01,10,7,0.8,0.16
-5.11E+01,8,3,0.48,0.16
-5.11E+01,5,0,0.16,0.16
-5.11E+01,-1,0,-0.08,0
-5.10E+01,-4,-1,-0.24,-0.08
-5.10E+01,-8,-3,-0.48,-0.16
-5.10E+01,-10,-8,-1.04,-0.08
-5.10E+01,-6,-20,-1.76,0.48
-5.10E+01,6,-31,-2.08,1.36
-5.09E+01,22,-36,-1.84,2
-5.09E+01,35,-30,-0.96,2.32
-5.09E+01,38,-16,0.24,1.84
-5.09E+01,30,3,1.28,0.88
-5.09E+01,15,18,1.84,0
-5.08E+01,1,25,1.76,-0.8
-5.08E+01,-8,24,1.52,-1.12
-5.08E+01,-11,19,0.88,-1.04
-5.08E+01,-10,13,0.56,-0.72
-5.08E+01,-5,5,0.16,-0.32
-5.07E+01,0,0,0,0
-5.07E+01,3,-4,-0.08,0.16
-5.07E+01,6,-6,-0.24,0.48
-5.07E+01,8,-11,-0.56,0.72
-5.07E+01,10,-17,-0.8,0.96
-5.06E+01,7,-21,-1.28,1.04
-5.06E+01,0,-20,-1.52,0.88
-5.06E+01,-6,-16,-1.44,0.4
-5.06E+01,-12,-10,-1.12,-0.08
-5.06E+01,-16,-2,-0.88,-0.4
-5.05E+01,-16,1,-0.32,-0.56
-5.05E+01,-11,3,-0.16,-0.48
-5.05E+01,-7,2,-0.08,-0.32
-5.05E+01,-2,1,0,-0.08
-5.05E+01,1,-1,-0.08,0
-5.04E+01,3,-2,0,0.16
-5.04E+01,7,-2,0,0.4
-5.04E+01,10,-3,0.08,0.48
-5.04E+01,13,-1,0.32,0.48
-5.04E+01,13,1,0.56,0.32
-5.03E+01,10,4,0.56,0.08
-5.03E+01,7,5,0.64,0
-5.03E+01,4,8,0.64,-0.08
-5.03E+01,2,5,0.4,-0.08
-5.03E+01,0,1,0.16,-0.08
-5.02E+01,-1,-1,-0.08,0
-5.02E+01,0,-3,-0.24,0
-5.02E+01,-2,-5,-0.48,0
-5.02E+01,-6,-8,-0.8,0.08
-5.02E+01,-12,-8,-0.96,-0.08
-5.01E+01,-19,-3,-0.96,-0.56
-5.01E+01,-25,6,-0.56,-1.12
-5.01E+01,-28,15,0.08,-1.44
-5.01E+01,-26,23,0.64,-1.6
-5.01E+01,-17,25,1.04,-1.52
-5.00E+01,-9,21,1.2,-1.04
-5.00E+01,-4,16,0.96,-0.64
-5.00E+01,0,10,0.8,-0.32
-5.00E+01,0,4,0.24,-0.16
-5.00E+01,0,-1,-0.08,0
-4.99E+01,-1,-4,-0.24,0.08
-4.99E+01,0,-8,-0.64,0.24
-4.99E+01,1,-16,-1.12,0.64
-4.99E+01,9,-24,-1.44,1.2
-4.99E+01,21,-30,-1.36,1.76
-4.98E+01,33,-25,-0.72,2.08
-4.98E+01,35,-12,0.24,1.6
-4.98E+01,28,5,1.36,0.8
-4.98E+01,15,18,1.76,-0.16
-4.98E+01,1,25,1.76,-0.88
-4.97E+01,-8,22,1.36,-1.12
-4.97E+01,-10,16,0.88,-0.96
-4.97E+01,-7,10,0.4,-0.56
-4.97E+01,-2,2,0,-0.16
-4.97E+01,2,-3,-0.24,0.08
-4.96E+01,6,-7,-0.4,0.4
-4.96E+01,10,-16,-0.8,0.88
-4.96E+01,9,-26,-1.52,1.12
-4.96E+01,0,-27,-2,0.88
-4.96E+01,-17,-19,-2.08,0.08
-4.95E+01,-33,-3,-1.28,-1.12
-4.95E+01,-41,20,-0.08,-2.08
