Model,DPO4034B,,,
-6.09E+01,-27,-18,-2.32,-0.32
-6.09E+01,-46,11,-0.72,-1.92
-6.09E+01,-44,34,0.8,-2.64
-6.08E+01,-26,46,2.32,-2.56
-6.08E+01,1,39,2.8,-1.28
-6.08E+01,27,18,2.32,0.16
-6.08E+01,45,-11,0.72,1.92
-6.08E+01,42,-32,-0.8,2.72
-6.07E+01,28,-46,-2.4,2.56
-6.07E+01,0,-39,-2.64,1.44
-6.07E+01,-19,-17,-1.92,0
-6.07E+01,-7,-3,-0.32,-0.16
-6.07E+01,9,2,0.48,0.24
-6.06E+01,15,15,1.52,0
-6.06E+01,1,35,2.48,-1.2
-6.06E+01,-29,50,2.48,-2.64
-6.06E+01,-54,38,0.8,-3.2
-6.06E+01,-50,2,-1.6,-1.76
-6.05E+01,-18,-40,-3.52,0.8
-6.05E+01,31,-60,-3.28,3.12
-6.05E+01,59,-40,-0.88,3.44
-6.05E+01,48,1,1.6,1.6
-6.05E+01,16,37,3.12,-0.8
-6.04E+01,-22,52,2.88,-2.56
-6.04E+01,-42,38,1.2,-2.72
-6.04E+01,-42,16,-0.32,-2
-6.04E+01,-28,-5,-1.44,-0.8
-6.04E+01,-14,-20,-1.84,0.16
-6.03E+01,0,-24,-1.84,0.8
-6.03E+01,8,-23,-1.44,1.12
-6.03E+01,11,-19,-0.88,1.12
-6.03E+01,12,-16,-0.56,0.88
-6.03E+01,9,-9,-0.24,0.64
-6.02E+01,5,-3,-0.08,0.4
-6.02E+01,1,-1,-0.08,0
-6.02E+01,-2,1,0,-0.08
-6.02E+01,-4,3,0.08,-0.32
-6.02E+01,-8,8,0.16,-0.56
-6.01E+01,-11,14,0.56,-0.96
-6.01E+01,-13,22,0.96,-1.28
-6.01E+01,-8,30,1.76,-1.28
-6.01E+01,7,28,2.16,-0.64
-6.01E+01,29,12,1.92,0.48
-6.00E+01,46,-15,0.56,2
-6.00E+01,42,-36,-0.96,2.72
-6.00E+01,24,-46,-2.48,2.48
-6.00E+01,-4,-37,-2.8,1.2
-6.00E+01,-30,-16,-2.24,-0.4
-5.99E+01,-46,12,-0.8,-2
-5.99E+01,-42,34,0.88,-2.64
-5.99E+01,-25,46,2.32,-2.48
-5.99E+01,2,38,2.72,-1.28
-5.99E+01,29,16,2.24,0.32
-5.98E+01,45,-12,0.72,1.92
-5.98E+01,43,-34,-0.88,2.64
-5.98E+01,26,-46,-2.32,2.56
-5.98E+01,1,-38,-2.8,1.36
-5.98E+01,-26,-18,-2.32,-0.24
-5.97E+01,-44,7,-0.96,-1.76
-5.97E+01,-44,30,0.56,-2.48
-5.97E+01,-25,37,1.76,-2.24
-5.97E+01,0,-1,-0.08,0
-5.97E+01,27,-39,-1.92,2.32
-5.96E+01,70,-40,-0.4,3.84
-5.96E+01,49,39,4.56,0.24
-5.96E+01,-64,98,4.64,-5.68
-5.96E+01,-92,0,-3.28,-3.2
-5.96E+01,46,-111,-6.24,5.52
-5.95E+01,103,-21,2,4.24
-5.95E+01,-33,107,6.56,-4.96
-5.95E+01,-104,36,-1.04,-4.96
-5.95E+01,-4,-80,-5.92,2.72
-5.95E+01,84,-66,-1.84,5.12
-5.94E+01,54,18,3.36,1.2
-5.94E+01,-8,56,3.76,-2.24
-5.94E+01,-34,44,1.84,-2.8
-5.94E+01,-30,19,0.32,-1.76
-5.94E+01,-15,5,-0.08,-0.64
-5.93E+01,0,0,0,0
-5.93E+01,10,-3,0,0.48
-5.93E+01,24,-14,-0.16,1.36
-5.93E+01,32,-33,-1.2,2.32
-5.93E+01,20,-44,-2.56,2.32
-5.92E+01,-7,-35,-2.8,0.96
-5.92E+01,-31,-12,-2.08,-0.56
-5.92E+01,-46,15,-0.48,-2.16
-5.92E+01,-41,36,1.04,-2.64
-5.92E+01,-22,45,2.4,-2.32
-5.91E+01,5,37,2.72,-1.04
-5.91E+01,28,15,2.08,0.4
-5.91E+01,44,-14,0.64,1.92
-5.91E+01,42,-33,-0.8,2.56
-5.91E+01,26,-46,-2.32,2.56
-5.90E+01,0,-38,-2.72,1.36
-5.90E+01,-26,-19,-2.4,-0.24
-5.90E+01,-44,7,-0.88,-1.76
-5.90E+01,-43,32,0.56,-2.56
-5.90E+01,-30,45,2.08,-2.56
-5.89E+01,-4,40,2.72,-1.44
-5.89E+01,21,21,2.32,0
-5.89E+01,20,1,0.72,0.56
-5.89E+01,0,0,0,0.08
-5.89E+01,-8,1,-0.32,-0.24
-5.88E+01,-9,-2,-0.4,-0.16
-5.88E+01,-7,-3,-0.48,-0.08
-5.88E+01,-5,-3,-0.56,0
-5.88E+01,-4,-4,-0.4,0
-5.88E+01,-2,-4,-0.32,0
-5.87E+01,-1,-1,-0.08,0.08
-5.87E+01,0,0,0,0
-5.87E+01,0,0,0,0.08
-5.87E+01,1,0,0,0
-5.87E+01,0,1,0,0
-5.86E+01,2,2,0.16,0
-5.86E+01,2,2,0.16,0
-5.86E+01,0,1,0.08,0
-5.86E+01,-1,0,0,0
-5.86E+01,-1,-1,-0.08,-0.08
-5.85E+01,-2,-3,-0.32,0
-5.85E+01,-4,-9,-0.8,0.08
-5.85E+01,-3,-14,-1.2,0.32
-5.85E+01,4,-24,-1.52,0.96
-5.85E+01,15,-30,-1.52,1.6
-5.84E+01,28,-31,-1.28,2.08
-5.84E+01,40,-23,-0.24,2.08
-5.84E+01,37,-2,1.12,1.44
-5.84E+01,23,21,2.24,0
-5.84E+01,-3,39,2.64,-1.36
-5.83E+01,-26,42,2,-2.32
-5.83E+01,-38,30,0.72,-2.48
-5.83E+01,-34,11,-0.32,-1.6
-5.83E+01,-25,-2,-1.12,-0.8
-5.83E+01,-12,-10,-1.28,-0.16
-5.82E+01,-4,-12,-1.04,0.16
-5.82E+01,-1,-8,-0.56,0.16
-5.82E+01,0,-1,-0.08,0.08
-5.82E+01,0,2,0.16,-0.08
-5.82E+01,1,7,0.56,-0.16
-5.81E+01,6,11,0.96,-0.08
-5.81E+01,16,10,1.2,0.24
-5.81E+01,29,0,1.04,0.96
-5.81E+01,38,-18,0,1.92
-5.81E+01,36,-36,-1.28,2.4
-5.80E+01,20,-43,-2.56,2.24
-5.80E+01,-6,-35,-2.72,0.96
-5.80E+01,-30,-15,-2.16,-0.48
-5.80E+01,-44,13,-0.64,-2
-5.80E+01,-40,32,0.72,-2.4
-5.79E+01,-25,38,1.92,-2.24
-5.79E+01,-6,31,1.92,-1.28
-5.79E+01,7,19,1.52,-0.4
-5.79E+01,11,9,0.96,0
-5.79E+01,9,4,0.48,0.16
-5.78E+01,5,1,0.08,0
-5.78E+01,-1,0,-0.08,0
-5.78E+01,-3,-1,-0.16,-0.16
-5.78E+01,-8,-2,-0.48,-0.16
-5.78E+01,-10,-9,-1.04,0
-5.77E+01,-7,-17,-1.52,0.48
-5.77E+01,4,-30,-2,1.2
-5.77E+01,19,-34,-1.76,1.92
-5.77E+01,33,-31,-1.04,2.16
-5.77E+01,38,-17,0,1.92
-5.76E+01,32,0,1.04,1.12
-5.76E+01,19,17,1.84,0
-5.76E+01,3,29,2.08,-0.88
-5.76E+01,-12,31,1.76,-1.6
-5.76E+01,-20,27,1.2,-1.6
-5.75E+01,-23,19,0.48,-1.44
-5.75E+01,-19,11,0,-1.04
-5.75E+01,-14,5,-0.08,-0.64
-5.75E+01,-9,2,-0.16,-0.4
-5.75E+01,-4,1,-0.08,-0.16
-5.74E+01,0,0,0,0
-5.74E+01,3,-1,0.08,0.16
-5.74E+01,6,-1,0.08,0.32
-5.74E+01,13,-5,0.08,0.48
-5.74E+01,19,-10,-0.08,0.96
-5.73E+01,22,-17,-0.32,1.44
-5.73E+01,22,-27,-1.12,1.76
-5.73E+01,15,-31,-1.76,1.6
-5.73E+01,2,-30,-2.16,1.12
-5.73E+01,-16,-21,-2.08,0.16
-5.72E+01,-30,-5,-1.44,-0.8
-5.72E+01,-39,15,-0.32,-1.84
-5.72E+01,-37,31,0.8,-2.32
-5.72E+01,-23,39,1.84,-2.08
-5.72E+01,-4,34,2.24,-1.36
-5.71E+01,15,21,2,-0.24
-5.71E+01,26,5,1.36,0.64
-5.71E+01,30,-8,0.4,1.28
-5.71E+01,26,-15,-0.24,1.52
-5.71E+01,20,-18,-0.56,1.28
-5.70E+01,12,-15,-0.72,0.88
-5.70E+01,6,-9,-0.48,0.56
-5.70E+01,2,-3,-0.32,0.16
-5.70E+01,0,0,0,0
-5.70E+01,-2,3,0.16,-0.16
-5.69E+01,-5,8,0.24,-0.48
-5.69E+01,-10,14,0.56,-0.88
-5.69E+01,-20,19,0.56,-1.28
-5.69E+01,-29,18,0.16,-1.6
-5.69E+01,-33,9,-0.48,-1.36
-5.68E+01,-27,-9,-1.68,-0.56
-5.68E+01,-12,-28,-2.4,0.56
-5.68E+01,12,-43,-2.64,2
-5.68E+01,32,-40,-1.84,2.56
-5.68E+01,45,-26,-0.32,2.48
-5.67E+01,37,-1,1.28,1.28
-5.67E+01,20,22,2.32,-0.16
-5.67E+01,-4,36,2.48,-1.44
-5.67E+01,-22,37,1.84,-2.08
-5.67E+01,-31,28,0.88,-2.08
-5.66E+01,-30,15,0,-1.52
-5.66E+01,-25,5,-0.48,-1.04
-5.66E+01,-17,-5,-0.96,-0.4
-5.66E+01,-10,-8,-1.04,-0.08
-5.66E+01,-4,-8,-0.88,0.08
-5.65E+01,-2,-8,-0.72,0.16
-5.65E+01,0,-5,-0.48,0.24
-5.65E+01,0,-2,-0.16,0.08
-5.65E+01,0,0,0,0
-5.65E+01,0,1,0,-0.08
-5.64E+01,0,2,0.08,-0.08
-5.64E+01,0,3,0.24,-0.16
-5.64E+01,2,6,0.48,-0.08
-5.64E+01,4,7,0.64,-0.16
-5.64E+01,8,7,0.8,0
-5.63E+01,12,4,0.8,0.32
-5.63E+01,17,1,0.56,0.56
-5.63E+01,21,-5,0.32,0.88
-5.63E+01,25,-13,-0.08,1.28
-5.63E+01,24,-21,-0.48,1.52
-5.62E+01,20,-29,-1.28,1.76
-5.62E+01,12,-32,-1.68,1.52
-5.62E+01,-3,-29,-2.08,0.88
-5.62E+01,-20,-18,-1.92,-0.08
-5.62E+01,-35,1,-1.2,-1.2
-5.61E+01,-41,23,0.08,-2.32
-5.61E+01,-34,41,1.6,-2.56
-5.61E+01,-14,43,2.56,-2
-5.61E+01,12,31,2.64,-0.64
-5.61E+01,33,8,1.84,0.8
-5.60E+01,44,-18,0.16,2.16
-5.60E+01,36,-37,-1.28,2.48
-5.60E+01,19,-40,-2.08,2
-5.60E+01,0,-30,-2.16,1.04
-5.60E+01,-10,-17,-1.52,0.16
-5.59E+01,-13,-6,-0.88,-0.08
-5.59E+01,-9,-1,-0.4,-0.16
-5.59E+01,-1,0,0,0
-5.59E+01,5,0,0.08,0.16
-5.59E+01,11,4,0.56,0.24
-5.58E+01,14,14,1.44,0
-5.58E+01,2,33,2.48,-1.04
-5.58E+01,-31,53,2.64,-2.88
-5.58E+01,-63,41,0.64,-3.6
-5.58E+01,-52,-14,-2.8,-1.28
-5.57E+01,9,-69,-4.64,2.72
-5.57E+01,73,-64,-1.92,4.8
-5.57E+01,62,14,3.2,1.52
-5.57E+01,-19,79,4.96,-3.36
-5.57E+01,-78,55,1.12,-4.64
-5.56E+01,-53,-18,-3.12,-1.04
-5.56E+01,9,-61,-4.08,2.48
-5.56E+01,46,-50,-2,3.44
-5.56E+01,46,-19,0.24,2.32
-5.56E+01,26,4,1.12,0.8
-5.55E+01,11,7,0.96,0.08
-5.55E+01,2,2,0.32,-0.08
-5.55E+01,-1,-3,-0.24,0
-5.55E+01,-7,-8,-0.88,0
-5.55E+01,-22,-6,-1.28,-0.4
-5.54E+01,-42,12,-0.56,-1.84
-5.54E+01,-42,34,0.88,-2.64
-5.54E+01,-26,46,2.24,-2.48
-5.54E+01,2,38,2.72,-1.28
-5.54E+01,28,17,2.24,0.32
-5.53E+01,45,-10,0.8,1.76
-5.53E+01,43,-32,-0.8,2.64
-5.53E+01,28,-46,-2.32,2.48
-5.53E+01,1,-39,-2.72,1.36
-5.53E+01,-25,-19,-2.32,-0.08
-5.52E+01,-42,6,-1.04,-1.52
-5.52E+01,-44,29,0.48,-2.56
-5.52E+01,-32,45,2,-2.56
-5.52E+01,-5,41,2.56,-1.68
-5.52E+01,20,23,2.4,-0.16
-5.51E+01,40,-2,1.04,1.36
-5.51E+01,45,-27,-0.4,2.56
-5.51E+01,34,-44,-1.92,2.72
-5.51E+01,9,-36,-2.24,1.6
-5.51E+01,0,0,0.08,0
-5.50E+01,-8,34,2.08,-1.44
-5.50E+01,-46,54,2.24,-3.52
-5.50E+01,-70,22,-0.88,-3.12
-5.50E+01,-28,-47,-4.32,0.72
-5.50E+01,45,-75,-3.68,4.24
-5.49E+01,73,-31,0.32,3.68
-5.49E+01,35,34,3.68,0
-5.49E+01,-26,65,3.84,-3.12
-5.49E+01,-58,44,1.04,-3.52
-5.49E+01,-47,5,-1.28,-1.68
-5.48E+01,-20,-23,-2.48,0.08
-5.48E+01,2,-33,-2.32,1.28
-5.48E+01,14,-28,-1.44,1.44
-5.48E+01,13,-18,-0.8,1.04
-5.48E+01,9,-9,-0.24,0.72
-5.47E+01,3,-2,-0.08,0.16
-5.47E+01,-3,1,0,-0.16
-5.47E+01,-6,5,0.16,-0.4
-5.47E+01,-10,10,0.32,-0.64
-5.47E+01,-12,18,0.72,-1.04
-5.46E+01,-11,24,1.28,-1.2
-5.46E+01,-2,27,1.76,-0.96
-5.46E+01,12,21,1.92,-0.32
-5.46E+01,26,8,1.44,0.56
-5.46E+01,36,-11,0.56,1.6
-5.45E+01,36,-26,-0.4,2.24
-5.45E+01,28,-38,-1.68,2.4
-5.45E+01,10,-38,-2.24,1.76
-5.45E+01,-9,-27,-2.32,0.64
-5.45E+01,-25,-10,-1.76,-0.4
-5.44E+01,-35,8,-0.64,-1.44
-5.44E+01,-35,22,0.32,-1.92
-5.44E+01,-28,31,1.2,-2
-5.44E+01,-14,31,1.68,-1.52
-5.44E+01,-2,26,1.76,-0.96
-5.43E+01,8,18,1.6,-0.24
-5.43E+01,15,9,1.12,0.16
-5.43E+01,18,1,0.72,0.56
-5.43E+01,17,-3,0.24,0.8
-5.43E+01,14,-6,0,0.72
-5.42E+01,11,-6,-0.08,0.64
-5.42E+01,8,-5,-0.08,0.4
-5.42E+01,4,-2,-0.08,0.24
-5.42E+01,0,0,0,0
-5.42E+01,-3,1,0,-0.08
-5.41E+01,-6,4,0,-0.24
-5.41E+01,-9,5,0,-0.56
-5.41E+01,-15,6,-0.08,-0.8
-5.41E+01,-20,5,-0.32,-0.88
-5.41E+01,-19,-2,-0.8,-0.56
-5.40E+01,-16,-9,-1.28,-0.16
-5.40E+01,-8,-19,-1.6,0.32
-5.40E+01,4,-27,-1.84,1.04
-5.40E+01,14,-30,-1.6,1.6
-5.40E+01,24,-28,-1.12,1.68
-5.39E+01,29,-20,-0.48,1.76
-5.39E+01,28,-11,0.16,1.36
-5.39E+01,24,-1,0.72,0.8
-5.39E+01,16,7,1.04,0.16
-5.39E+01,9,12,1.12,-0.08
-5.38E+01,3,14,1.12,-0.32
-5.38E+01,-1,14,0.88,-0.48
-5.38E+01,-2,10,0.64,-0.48
-5.38E+01,-3,7,0.4,-0.24
-5.38E+01,-3,4,0.24,-0.24
-5.37E+01,-2,3,0.16,-0.08
-5.37E+01,0,1,0,0
-5.37E+01,0,-1,-0.08,0
-5.37E+01,1,-2,-0.16,0.08
-5.37E+01,2,-3,-0.16,0.16
-5.36E+01,2,-5,-0.32,0.24
-5.36E+01,2,-6,-0.4,0.4
-5.36E+01,2,-7,-0.48,0.4
-5.36E+01,2,-9,-0.56,0.4
-5.36E+01,1,-7,-0.56,0.32
-5.35E+01,-1,-6,-0.48,0.24
-5.35E+01,-2,-5,-0.4,0.16
-5.35E+01,-2,-5,-0.48,0.08
-5.35E+01,-3,-3,-0.4,0
-5.35E+01,-2,-3,-0.24,0
-5.34E+01,-2,-1,-0.32,0
-5.34E+01,-2,-1,-0.24,-0.08
-5.34E+01,-1,-1,-0.16,-0.08
-5.34E+01,-1,-2,-0.08,-0.08
-5.34E+01,0,-1,-0.08,0
-5.33E+01,0,-1,0,0
-5.33E+01,0,0,0,0
-5.33E+01,1,0,0.08,0
-5.33E+01,1,0,0,0
-5.33E+01,1,1,0.08,0
-5.32E+01,2,1,0.16,-0.08
-5.32E+01,2,2,0.24,-0.08
-5.32E+01,3,3,0.24,0
-5.32E+01,3,4,0.32,-0.08
-5.32E+01,2,3,0.32,-0.08
-5.31E+01,1,4,0.16,-0.08
-5.31E+01,1,3,0.16,-0.16
-5.31E+01,0,2,0,-0.08
-5.31E+01,0,0,0,0
-5.31E+01,0,0,-0.08,-0.08
-5.30E+01,0,-1,-0.16,0
-5.30E+01,-1,-3,-0.24,0
-5.30E+01,0,-5,-0.32,0.08
-5.30E+01,-3,-7,-0.56,0.08
-5.30E+01,-6,-8,-0.88,0
-5.29E+01,-11,-7,-0.88,-0.16
-5.29E+01,-17,-3,-0.8,-0.48
-5.29E+01,-23,5,-0.4,-1.04
-5.29E+01,-26,13,0,-1.36
-5.29E+01,-26,21,0.48,-1.68
-5.28E+01,-21,28,1.2,-1.68
-5.28E+01,-11,28,1.52,-1.44
-5.28E+01,-1,24,1.68,-0.88
-5.28E+01,8,17,1.52,-0.32
-5.28E+01,14,8,1.04,0.08
-5.27E+01,16,2,0.64,0.4
-5.27E+01,15,-2,0.24,0.56
-5.27E+01,8,-2,0,0.32
-5.27E+01,2,-2,0,0.16
-5.27E+01,-1,0,0,-0.08
-5.26E+01,-3,1,-0.08,-0.24
-5.26E+01,-10,2,-0.16,-0.48
-5.26E+01,-16,1,-0.48,-0.48
-5.26E+01,-18,-6,-1.2,-0.32
-5.26E+01,-13,-18,-1.76,0.16
-5.25E+01,0,-31,-2.24,1.12
-5.25E+01,21,-40,-2.08,2.16
-5.25E+01,36,-35,-1.2,2.32
-5.25E+01,41,-17,0.16,2
-5.25E+01,33,5,1.52,0.96
-5.24E+01,15,23,2.16,-0.32
-5.24E+01,-3,31,2,-1.2
-5.24E+01,-14,29,1.52,-1.44
-5.24E+01,-18,23,0.96,-1.44
-5.24E+01,-16,13,0.4,-1.04
-5.23E+01,-9,6,0.08,-0.56
-5.23E+01,-4,2,0,-0.16
-5.23E+01,2,-1,-0.08,0
-5.23E+01,6,-3,-0.08,0.24
-5.23E+01,11,-8,-0.24,0.64
-5.22E+01,16,-15,-0.48,1.12
-5.22E+01,17,-24,-1.04,1.36
-5.22E+01,12,-27,-1.6,1.36
-5.22E+01,0,-27,-1.84,1.04
-5.22E+01,-12,-19,-1.84,0.16
-5.21E+01,-22,-7,-1.28,-0.48
-5.21E+01,-28,6,-0.56,-1.12
-5.21E+01,-25,13,0,-1.36
-5.21E+01,-19,17,0.32,-1.28
-5.21E+01,-13,14,0.4,-0.88
-5.20E+01,-5,7,0.4,-0.48
-5.20E+01,-1,2,0.08,-0.08
-5.20E+01,1,-2,-0.08,0.16
-5.20E+01,4,-6,-0.24,0.32
-5.20E+01,10,-11,-0.48,0.72
-5.19E+01,17,-15,-0.4,1.12
-5.19E+01,23,-14,-0.16,1.28
-5.19E+01,28,-9,0.24,1.2
-5.19E+01,25,2,1.04,0.72
-5.19E+01,16,14,1.6,0
-5.18E+01,4,23,1.76,-0.56
-5.18E+01,-7,26,1.52,-1.12
-5.18E+01,-12,23,1.2,-1.2
-5.18E+01,-14,17,0.64,-1.12
-5.18E+01,-11,10,0.32,-0.8
-5.17E+01,-4,5,0,-0.4
-5.17E+01,0,0,0,0
-5.17E+01,4,-2,-0.08,0.24
-5.17E+01,8,-7,-0.16,0.48
-5.17E+01,11,-13,-0.48,0.8
-5.16E+01,14,-19,-1.04,1.2
-5.16E+01,11,-27,-1.44,1.28
-5.16E+01,1,-29,-2,0.96
-5.16E+01,-14,-21,-1.84,0.16
-5.16E+01,-26,-6,-1.36,-0.72
-5.15E+01,-35,11,-0.48,-1.6
-5.15E+01,-34,22,0.48,-1.84
-5.15E+01,-25,30,1.28,-1.84
-5.15E+01,-11,27,1.44,-1.36
-5.15E+01,-3,21,1.28,-0.8
-5.14E+01,3,14,1.12,-0.32
-5.14E+01,5,7,0.56,-0.16
-5.14E+01,2,3,0.24,0
-5.14E+01,0,0,0,0
-5.14E+01,-1,-1,-0.08,0.08
-5.13E+01,-2,-2,-0.24,0
-5.13E+01,-3,-6,-0.48,0.08
-5.13E+01,-2,-10,-0.88,0.24
-5.13E+01,0,-16,-1.04,0.56
-5.13E+01,6,-20,-1.12,0.88
-5.12E+01,12,-21,-1.2,1.12
-5.12E+01,17,-21,-0.88,1.36
-5.12E+01,20,-16,-0.48,1.28
-5.12E+01,19,-11,-0.08,0.96
-5.12E+01,17,-6,0.08,0.8
-5.11E+01,14,-2,0.24,0.64
-5.11E+01,10,0,0.4,0.32
-5.11E+01,5,1,0.24,0.08
-5.11E+01,3,2,0.08,0.08
-5.11E+01,1,0,0,0.08
-5.10E+01,0,0,0,0
-5.10E+01,-1,0,-0.08,0
-5.10E+01,-1,0,-0.16,0
-5.10E+01,-2,0,-0.16,0
-5.10E+01,-2,-1,-0.16,-0.08
-5.09E+01,-4,-1,-0.16,-0.16
-5.09E+01,-5,-1,-0.16,-0.08
-5.09E+01,-4,0,-0.08,-0.08
-5.09E+01,-3,0,-0.08,-0.08
-5.09E+01,-2,0,-0.08,-0.08
-5.08E+01,-1,0,-0.08,0
-5.08E+01,0,0,-0.08,0
-5.08E+01,1,0,0,0
-5.08E+01,2,0,0,0
-5.08E+01,2,-1,0,0.08
-5.07E+01,3,0,0,0.16
-5.07E+01,5,0,0.16,0.08
-5.07E+01,6,0,0.24,0.16
-5.07E+01,6,1,0.24,0
-5.07E+01,6,2,0.32,0.08
-5.06E+01,5,4,0.4,0
-5.06E+01,3,4,0.4,0
-5.06E+01,3,4,0.32,-0.08
-5.06E+01,2,3,0.32,-0.08
-5.06E+01,1,3,0.16,-0.08
-5.05E+01,0,3,0.16,0
-5.05E+01,0,1,0.16,0
-5.05E+01,0,1,0,0
-5.05E+01,0,0,0,0
-5.05E+01,0,0,-0.08,0
-5.04E+01,-1,-1,0,0
-5.04E+01,0,-1,-0.08,0.08
-5.04E+01,0,-2,-0.08,0.08
-5.04E+01,0,-3,-0.16,0.08
-5.04E+01,-1,-3,-0.32,0.08
-5.03E+01,-2,-4,-0.32,0.08
-5.03E+01,-4,-4,-0.48,0.08
-5.03E+01,-4,-6,-0.48,0
-5.03E+01,-6,-3,-0.56,-0.08
-5.03E+01,-9,-2,-0.48,-0.16
-5.02E+01,-11,-1,-0.4,-0.32
-5.02E+01,-13,2,-0.32,-0.48
-5.02E+01,-15,3,-0.16,-0.64
-5.02E+01,-16,7,0,-0.8
-5.02E+01,-16,13,0.16,-1.04
-5.01E+01,-17,15,0.4,-1.12
-5.01E+01,-13,16,0.64,-1.04
-5.01E+01,-9,18,0.8,-0.8
-5.01E+01,-6,16,0.88,-0.8
-5.01E+01,-1,16,1.04,-0.64
-5.00E+01,1,12,0.88,-0.32
-5.00E+01,3,8,0.64,-0.08
-5.00E+01,4,5,0.56,0
-5.00E+01,4,3,0.32,0
-5.00E+01,2,2,0.16,0
-4.99E+01,0,-1,0,0
-4.99E+01,-1,-1,-0.16,0
-4.99E+01,-3,-2,-0.32,0
-4.99E+01,-5,-5,-0.56,0
-4.99E+01,-5,-12,-1.12,0.32
-4.98E+01,0,-21,-1.44,0.72
-4.98E+01,11,-29,-1.76,1.36
-4.98E+01,24,-33,-1.52,1.92
-4.98E+01,37,-27,-0.56,2.16
-4.98E+01,39,-12,0.48,1.68
-4.97E+01,31,10,1.84,0.56
-4.97E+01,10,31,2.48,-0.64
-4.97E+01,-15,42,2.4,-2
-4.97E+01,-32,37,1.44,-2.4
-4.97E+01,-38,23,0.24,-2.08
-4.96E+01,-31,5,-0.72,-1.28
-4.96E+01,-20,-9,-1.36,-0.48
-4.96E+01,-10,-15,-1.44,0.16
-4.96E+01,-1,-15,-1.12,0.48
-4.96E+01,1,-9,-0.72,0.4
-4.95E+01,0,-3,-0.16,0.08
-4.95E+01,-1,2,0.16,-0.08
-4.95E+01,-1,7,0.48,-0.24
-4.95E+01,0,12,0.8,-0.4
-4.95E+01,5,16,1.28,-0.32
-4.94E+01,17,13,1.44,0.16
-4.94E+01,33,-1,1.04,1.2
-4.94E+01,44,-24,-0.16,2.32
-4.94E+01,35,-43,-1.84,2.64
-4.94E+01,13,-44,-2.64,2
-4.93E+01,-15,-30,-2.8,0.48
-4.93E+01,-37,-5,-1.6,-0.96
-4.93E+01,-46,22,-0.08,-2.4
-4.93E+01,-36,41,1.68,-2.72
-4.93E+01,-14,45,2.56,-2.08
-4.92E+01,14,31,2.72,-0.56
-4.92E+01,35,7,1.76,0.88
-4.92E+01,46,-20,0.16,2.24
-4.92E+01,37,-37,-1.28,2.64
-4.92E+01,16,-36,-1.92,1.84
-4.91E+01,2,-19,-1.28,0.72
-4.91E+01,-1,-6,-0.48,0.16
-4.91E+01,0,2,0.16,-0.08
-4.91E+01,0,6,0.56,-0.32
-4.91E+01,-2,13,0.96,-0.64
-4.90E+01,-8,24,1.28,-1.2
-4.90E+01,-23,32,1.44,-1.76
-4.90E+01,-39,29,0.64,-2.32
-4.90E+01,-43,12,-0.64,-1.76
-4.90E+01,-32,-17,-2.32,-0.4
-4.89E+01,-1,-42,-3.12,1.36
-4.89E+01,32,-51,-2.48,2.88
-4.89E+01,52,-35,-0.56,2.96
-4.89E+01,44,-1,1.44,1.52
-4.89E+01,19,29,2.64,-0.32
-4.88E+01,-11,45,2.72,-1.92
-4.88E+01,-30,40,1.68,-2.48
-4.88E+01,-37,26,0.4,-2.16
-4.88E+01,-31,8,-0.4,-1.36
-4.88E+01,-21,-3,-1.04,-0.56
-4.87E+01,-10,-9,-0.96,-0.08
-4.87E+01,-5,-9,-0.8,0.16
-4.87E+01,-2,-7,-0.56,0.08
-4.87E+01,-1,-2,-0.24,0
-4.87E+01,0,1,0.08,0
-4.86E+01,0,3,0.24,-0.08
-4.86E+01,2,6,0.56,-0.08
-4.86E+01,7,8,0.88,-0.08
-4.86E+01,14,8,0.96,0.24
-4.86E+01,22,0,0.8,0.8
-4.85E+01,29,-10,0.24,1.44
-4.85E+01,31,-21,-0.4,1.76
-4.85E+01,26,-32,-1.28,2.08
-4.85E+01,14,-33,-1.92,1.6
-4.85E+01,-1,-29,-2.08,0.96
-4.84E+01,-16,-17,-1.92,0.08
-4.84E+01,-27,-3,-1.28,-0.88
-4.84E+01,-31,12,-0.4,-1.44
-4.84E+01,-28,20,0.4,-1.6
-4.84E+01,-21,24,0.96,-1.6
-4.83E+01,-12,24,1.2,-1.28
-4.83E+01,-5,18,1.12,-0.88
-4.83E+01,-1,14,0.96,-0.48
-4.83E+01,1,9,0.72,-0.24
-4.83E+01,2,5,0.32,-0.08
-4.82E+01,1,1,0.08,0
-4.82E+01,0,0,0,0
-4.82E+01,0,-1,-0.08,0
-4.82E+01,-1,-3,-0.16,0
-4.82E+01,-2,-5,-0.48,0.08
-4.81E+01,-1,-9,-0.72,0.24
-4.81E+01,1,-13,-0.96,0.4
-4.81E+01,4,-18,-1.04,0.8
-4.81E+01,12,-20,-1.12,1.04
-4.81E+01,16,-21,-0.88,1.36
-4.80E+01,21,-19,-0.56,1.28
-4.80E+01,22,-13,-0.08,1.2
-4.80E+01,22,-6,0.24,0.96
-4.80E+01,19,0,0.56,0.64
-4.80E+01,14,5,0.8,0.24
-4.79E+01,8,8,0.88,0
-4.79E+01,5,10,0.88,-0.16
-4.79E+01,1,10,0.8,-0.32
-4.79E+01,-1,9,0.56,-0.32
-4.79E+01,-1,5,0.4,-0.24
-4.78E+01,0,3,0.16,-0.08
